,s1,s2,s3,s4,s5,total,obtained,percentage,grade
27754,65,60,62,60,67,500,314,62.8,B
27755,60,61,66,68,67,500,322,64.4,B
27756,64,62,60,68,62,500,316,63.2,B
27757,67,64,67,65,66,500,329,65.8,B
27758,68,66,67,68,63,500,332,66.4,B
27759,61,65,62,63,63,500,314,62.8,B
27760,68,65,68,65,67,500,333,66.60000000000001,B
27761,68,64,63,61,67,500,323,64.60000000000001,B
27762,61,63,68,66,67,500,325,65.0,B
27763,65,63,67,66,61,500,322,64.4,B
27764,68,68,66,62,65,500,329,65.8,B
27765,62,63,66,65,65,500,321,64.2,B
27766,61,63,61,60,66,500,311,62.2,B
27767,65,62,68,62,67,500,324,64.8,B
27768,65,60,60,68,63,500,316,63.2,B
27769,60,63,64,67,60,500,314,62.8,B
27770,60,65,62,61,67,500,315,63.0,B
27771,64,64,60,62,62,500,312,62.4,B
27772,60,66,65,60,66,500,317,63.4,B
27773,61,63,66,60,64,500,314,62.8,B
27774,67,68,68,65,63,500,331,66.2,B
27775,68,60,64,67,62,500,321,64.2,B
27776,60,68,67,63,60,500,318,63.6,B
27777,68,62,67,60,60,500,317,63.4,B
27778,66,67,62,66,66,500,327,65.4,B
27779,64,67,67,68,65,500,331,66.2,B
27780,61,61,66,61,60,500,309,61.8,B
27781,67,67,61,63,62,500,320,64.0,B
27782,63,62,61,64,61,500,311,62.2,B
27783,62,67,61,66,63,500,319,63.800000000000004,B
27784,67,62,68,60,63,500,320,64.0,B
27785,68,65,67,68,60,500,328,65.60000000000001,B
27786,67,63,67,67,67,500,331,66.2,B
27787,62,66,62,64,65,500,319,63.800000000000004,B
27788,66,60,64,62,60,500,312,62.4,B
27789,67,67,66,61,63,500,324,64.8,B
27790,68,62,60,64,65,500,319,63.800000000000004,B
27791,60,62,67,65,65,500,319,63.800000000000004,B
27792,64,66,63,67,67,500,327,65.4,B
27793,60,68,68,61,65,500,322,64.4,B
27794,61,62,60,64,63,500,310,62.0,B
27795,63,65,65,65,60,500,318,63.6,B
27796,67,67,60,62,67,500,323,64.60000000000001,B
27797,62,66,65,66,63,500,322,64.4,B
27798,62,65,65,68,67,500,327,65.4,B
27799,66,65,66,68,63,500,328,65.60000000000001,B
27800,68,68,67,67,67,500,337,67.4,B
27801,62,64,66,67,67,500,326,65.2,B
27802,68,65,68,64,67,500,332,66.4,B
27803,66,67,63,65,66,500,327,65.4,B
27804,60,63,60,61,66,500,310,62.0,B
27805,68,67,67,66,63,500,331,66.2,B
27806,65,67,60,62,62,500,316,63.2,B
27807,64,66,67,65,61,500,323,64.60000000000001,B
27808,63,64,66,61,65,500,319,63.800000000000004,B
27809,62,62,65,65,65,500,319,63.800000000000004,B
27810,65,66,62,63,67,500,323,64.60000000000001,B
27811,64,64,60,62,68,500,318,63.6,B
27812,67,62,68,67,66,500,330,66.0,B
27813,62,61,63,68,67,500,321,64.2,B
27814,68,63,63,60,68,500,322,64.4,B
27815,67,63,64,60,61,500,315,63.0,B
27816,60,61,61,68,67,500,317,63.4,B
27817,61,67,64,63,64,500,319,63.800000000000004,B
27818,64,67,68,65,63,500,327,65.4,B
27819,66,65,61,66,61,500,319,63.800000000000004,B
27820,67,63,64,66,62,500,322,64.4,B
27821,60,68,64,60,64,500,316,63.2,B
27822,62,63,64,62,67,500,318,63.6,B
27823,63,66,66,68,60,500,323,64.60000000000001,B
27824,65,60,63,66,68,500,322,64.4,B
27825,61,61,64,68,65,500,319,63.800000000000004,B
27826,62,67,62,60,63,500,314,62.8,B
27827,68,60,61,66,68,500,323,64.60000000000001,B
27828,61,67,60,62,67,500,317,63.4,B
27829,66,64,60,66,68,500,324,64.8,B
27830,62,63,66,67,66,500,324,64.8,B
27831,64,66,63,63,62,500,318,63.6,B
27832,64,66,62,62,63,500,317,63.4,B
27833,67,64,62,60,62,500,315,63.0,B
27834,65,68,66,64,61,500,324,64.8,B
27835,65,63,68,64,61,500,321,64.2,B
27836,62,63,60,64,67,500,316,63.2,B
27837,65,67,66,60,62,500,320,64.0,B
27838,63,67,66,67,63,500,326,65.2,B
27839,68,68,60,65,67,500,328,65.60000000000001,B
27840,63,67,62,65,66,500,323,64.60000000000001,B
27841,65,61,61,61,63,500,311,62.2,B
27842,68,67,63,66,65,500,329,65.8,B
27843,64,66,63,62,64,500,319,63.800000000000004,B
27844,67,60,60,63,64,500,314,62.8,B
27845,68,61,66,64,60,500,319,63.800000000000004,B
27846,63,63,65,68,63,500,322,64.4,B
27847,64,60,64,65,60,500,313,62.6,B
27848,65,66,67,65,66,500,329,65.8,B
27849,63,65,64,62,63,500,317,63.4,B
27850,61,64,61,68,63,500,317,63.4,B
27851,68,64,68,68,64,500,332,66.4,B
27852,66,62,67,65,68,500,328,65.60000000000001,B
27853,60,64,66,60,63,500,313,62.6,B
27854,64,62,68,64,65,500,323,64.60000000000001,B
27855,67,68,68,68,68,500,339,67.80000000000001,B
27856,68,65,64,68,67,500,332,66.4,B
27857,63,61,60,66,61,500,311,62.2,B
27858,65,63,63,65,61,500,317,63.4,B
27859,61,64,61,62,60,500,308,61.6,B
27860,67,65,64,66,66,500,328,65.60000000000001,B
27861,62,61,66,64,66,500,319,63.800000000000004,B
27862,66,63,60,62,65,500,316,63.2,B
27863,68,64,63,66,68,500,329,65.8,B
27864,60,66,61,63,66,500,316,63.2,B
27865,63,61,63,62,68,500,317,63.4,B
27866,68,66,62,62,62,500,320,64.0,B
27867,62,66,60,66,67,500,321,64.2,B
27868,62,62,64,65,64,500,317,63.4,B
27869,64,63,63,61,65,500,316,63.2,B
27870,65,61,61,62,68,500,317,63.4,B
27871,63,64,67,68,65,500,327,65.4,B
27872,61,64,62,63,67,500,317,63.4,B
27873,61,62,62,61,67,500,313,62.6,B
27874,63,61,61,61,66,500,312,62.4,B
27875,65,68,68,65,63,500,329,65.8,B
27876,63,68,61,65,60,500,317,63.4,B
27877,65,64,65,66,64,500,324,64.8,B
27878,67,68,62,66,65,500,328,65.60000000000001,B
27879,65,60,63,62,67,500,317,63.4,B
27880,67,67,60,63,61,500,318,63.6,B
27881,61,67,62,61,63,500,314,62.8,B
27882,61,61,65,61,65,500,313,62.6,B
27883,63,62,68,64,62,500,319,63.800000000000004,B
27884,62,67,66,60,66,500,321,64.2,B
27885,61,66,62,61,63,500,313,62.6,B
27886,65,65,64,62,63,500,319,63.800000000000004,B
27887,63,61,67,66,62,500,319,63.800000000000004,B
27888,60,63,62,68,62,500,315,63.0,B
27889,66,67,67,64,60,500,324,64.8,B
27890,67,61,65,67,63,500,323,64.60000000000001,B
27891,64,65,61,67,61,500,318,63.6,B
27892,64,61,60,66,65,500,316,63.2,B
27893,61,61,67,61,63,500,313,62.6,B
27894,62,66,60,64,68,500,320,64.0,B
27895,68,61,62,66,67,500,324,64.8,B
27896,64,61,60,66,68,500,319,63.800000000000004,B
27897,63,61,65,65,61,500,315,63.0,B
27898,67,65,65,63,61,500,321,64.2,B
27899,63,62,62,60,61,500,308,61.6,B
27900,63,60,64,61,63,500,311,62.2,B
27901,60,66,68,63,60,500,317,63.4,B
27902,63,63,60,68,64,500,318,63.6,B
27903,68,63,67,61,65,500,324,64.8,B
27904,67,61,61,61,62,500,312,62.4,B
27905,62,63,67,63,68,500,323,64.60000000000001,B
27906,60,65,64,68,68,500,325,65.0,B
27907,68,61,67,64,67,500,327,65.4,B
27908,61,65,62,68,62,500,318,63.6,B
27909,60,64,68,64,61,500,317,63.4,B
27910,63,61,66,68,65,500,323,64.60000000000001,B
27911,64,60,64,61,66,500,315,63.0,B
27912,65,66,66,66,67,500,330,66.0,B
27913,63,68,63,60,62,500,316,63.2,B
27914,66,64,65,60,66,500,321,64.2,B
27915,60,63,62,63,63,500,311,62.2,B
27916,62,68,61,67,66,500,324,64.8,B
27917,68,62,61,65,63,500,319,63.800000000000004,B
27918,60,60,63,60,66,500,309,61.8,B
27919,62,61,61,65,61,500,310,62.0,B
27920,66,61,68,60,68,500,323,64.60000000000001,B
27921,61,66,64,66,64,500,321,64.2,B
27922,67,68,61,60,63,500,319,63.800000000000004,B
27923,66,63,62,67,62,500,320,64.0,B
27924,60,67,64,68,68,500,327,65.4,B
27925,62,63,68,63,67,500,323,64.60000000000001,B
27926,62,67,66,62,60,500,317,63.4,B
27927,62,61,61,66,67,500,317,63.4,B
27928,67,60,64,64,68,500,323,64.60000000000001,B
27929,63,60,65,64,67,500,319,63.800000000000004,B
27930,67,61,65,60,67,500,320,64.0,B
27931,61,66,64,60,67,500,318,63.6,B
27932,68,60,65,60,65,500,318,63.6,B
27933,62,61,66,60,63,500,312,62.4,B
27934,61,67,67,63,68,500,326,65.2,B
27935,65,68,68,61,60,500,322,64.4,B
27936,64,68,63,67,64,500,326,65.2,B
27937,61,63,64,61,65,500,314,62.8,B
27938,64,63,67,61,63,500,318,63.6,B
27939,67,68,60,68,64,500,327,65.4,B
27940,61,63,67,64,64,500,319,63.800000000000004,B
27941,61,62,66,65,65,500,319,63.800000000000004,B
27942,63,65,62,68,62,500,320,64.0,B
27943,61,62,63,65,64,500,315,63.0,B
27944,63,68,65,67,67,500,330,66.0,B
27945,67,61,62,61,66,500,317,63.4,B
27946,63,61,62,66,65,500,317,63.4,B
27947,62,62,63,67,61,500,315,63.0,B
27948,65,68,64,66,65,500,328,65.60000000000001,B
27949,60,67,68,68,62,500,325,65.0,B
27950,67,67,62,64,65,500,325,65.0,B
27951,66,68,60,65,63,500,322,64.4,B
27952,63,64,68,61,61,500,317,63.4,B
27953,65,60,66,65,60,500,316,63.2,B
27954,68,68,63,65,63,500,327,65.4,B
27955,60,60,64,62,68,500,314,62.8,B
27956,60,60,65,63,63,500,311,62.2,B
27957,65,64,65,60,68,500,322,64.4,B
27958,65,62,66,67,65,500,325,65.0,B
27959,66,61,67,64,66,500,324,64.8,B
27960,60,68,65,63,64,500,320,64.0,B
27961,61,63,67,66,60,500,317,63.4,B
27962,67,65,68,66,61,500,327,65.4,B
27963,68,68,68,62,62,500,328,65.60000000000001,B
27964,63,62,60,62,60,500,307,61.4,B
27965,61,61,66,61,64,500,313,62.6,B
27966,62,62,67,61,63,500,315,63.0,B
27967,68,61,67,66,67,500,329,65.8,B
27968,68,60,60,65,62,500,315,63.0,B
27969,64,68,63,67,62,500,324,64.8,B
27970,66,64,61,64,64,500,319,63.800000000000004,B
27971,64,62,63,60,63,500,312,62.4,B
27972,62,68,68,61,60,500,319,63.800000000000004,B
27973,61,64,62,61,67,500,315,63.0,B
27974,64,60,65,61,67,500,317,63.4,B
27975,64,63,64,68,63,500,322,64.4,B
27976,63,60,66,61,60,500,310,62.0,B
27977,66,62,62,63,63,500,316,63.2,B
27978,68,68,61,67,60,500,324,64.8,B
27979,64,66,61,63,68,500,322,64.4,B
27980,62,67,67,62,61,500,319,63.800000000000004,B
27981,64,67,67,65,60,500,323,64.60000000000001,B
27982,65,62,66,67,61,500,321,64.2,B
27983,60,66,67,66,64,500,323,64.60000000000001,B
27984,63,65,63,64,64,500,319,63.800000000000004,B
27985,66,63,65,64,64,500,322,64.4,B
27986,68,62,61,65,61,500,317,63.4,B
27987,64,62,66,60,67,500,319,63.800000000000004,B
27988,65,63,66,64,67,500,325,65.0,B
27989,61,65,63,67,62,500,318,63.6,B
27990,62,67,67,67,64,500,327,65.4,B
27991,67,60,62,65,60,500,314,62.8,B
27992,66,68,68,64,64,500,330,66.0,B
27993,64,66,66,66,63,500,325,65.0,B
27994,60,64,63,66,60,500,313,62.6,B
27995,63,68,64,68,68,500,331,66.2,B
27996,62,68,60,60,64,500,314,62.8,B
27997,61,68,63,63,61,500,316,63.2,B
27998,68,62,62,68,65,500,325,65.0,B
27999,66,64,65,61,61,500,317,63.4,B
28000,66,65,65,68,60,500,324,64.8,B
28001,61,67,60,67,63,500,318,63.6,B
28002,67,64,64,64,67,500,326,65.2,B
28003,61,66,62,66,68,500,323,64.60000000000001,B
28004,68,61,66,67,61,500,323,64.60000000000001,B
28005,66,68,61,68,65,500,328,65.60000000000001,B
28006,67,61,62,62,62,500,314,62.8,B
28007,64,62,65,68,65,500,324,64.8,B
28008,67,65,65,64,62,500,323,64.60000000000001,B
28009,60,66,63,61,63,500,313,62.6,B
28010,67,68,65,67,62,500,329,65.8,B
28011,63,65,65,61,63,500,317,63.4,B
28012,63,60,62,63,60,500,308,61.6,B
28013,64,62,63,63,68,500,320,64.0,B
28014,63,66,63,66,62,500,320,64.0,B
28015,65,68,65,67,63,500,328,65.60000000000001,B
28016,60,65,66,65,61,500,317,63.4,B
28017,61,66,62,66,65,500,320,64.0,B
28018,68,62,66,65,60,500,321,64.2,B
28019,63,64,66,63,64,500,320,64.0,B
28020,68,63,63,67,68,500,329,65.8,B
28021,60,67,61,63,68,500,319,63.800000000000004,B
28022,65,61,68,62,65,500,321,64.2,B
28023,67,68,66,61,62,500,324,64.8,B
28024,61,65,65,68,61,500,320,64.0,B
28025,60,61,65,65,66,500,317,63.4,B
28026,67,65,64,63,61,500,320,64.0,B
28027,68,61,65,67,66,500,327,65.4,B
28028,60,67,65,65,60,500,317,63.4,B
28029,61,62,68,63,61,500,315,63.0,B
28030,67,68,65,62,63,500,325,65.0,B
28031,68,68,61,62,66,500,325,65.0,B
28032,63,67,67,63,63,500,323,64.60000000000001,B
28033,63,62,60,64,68,500,317,63.4,B
28034,66,62,63,67,66,500,324,64.8,B
28035,62,64,62,67,60,500,315,63.0,B
28036,68,61,66,66,63,500,324,64.8,B
28037,68,64,66,66,66,500,330,66.0,B
28038,63,61,64,64,67,500,319,63.800000000000004,B
28039,65,64,67,65,64,500,325,65.0,B
28040,68,63,62,68,64,500,325,65.0,B
28041,64,66,60,66,63,500,319,63.800000000000004,B
28042,68,62,60,68,61,500,319,63.800000000000004,B
28043,64,61,66,60,61,500,312,62.4,B
28044,67,64,67,63,67,500,328,65.60000000000001,B
28045,64,68,64,63,65,500,324,64.8,B
28046,62,60,61,60,68,500,311,62.2,B
28047,64,61,62,65,63,500,315,63.0,B
28048,61,61,67,67,62,500,318,63.6,B
28049,67,67,67,66,64,500,331,66.2,B
28050,61,67,68,61,68,500,325,65.0,B
28051,60,61,66,65,63,500,315,63.0,B
28052,67,62,66,68,64,500,327,65.4,B
28053,65,64,65,61,63,500,318,63.6,B
28054,67,67,68,68,66,500,336,67.2,B
28055,60,61,63,67,66,500,317,63.4,B
28056,63,68,60,61,64,500,316,63.2,B
28057,63,68,63,68,61,500,323,64.60000000000001,B
28058,67,65,67,60,68,500,327,65.4,B
28059,67,64,67,65,67,500,330,66.0,B
28060,65,65,66,64,61,500,321,64.2,B
28061,67,68,68,64,66,500,333,66.60000000000001,B
28062,63,61,63,67,62,500,316,63.2,B
28063,64,64,67,68,61,500,324,64.8,B
28064,68,63,68,67,68,500,334,66.8,B
28065,62,65,60,64,64,500,315,63.0,B
28066,67,62,61,64,68,500,322,64.4,B
28067,63,60,64,62,66,500,315,63.0,B
28068,67,63,66,68,65,500,329,65.8,B
28069,65,61,63,68,61,500,318,63.6,B
28070,63,60,60,67,64,500,314,62.8,B
28071,62,65,67,61,68,500,323,64.60000000000001,B
28072,66,66,68,67,62,500,329,65.8,B
28073,62,68,61,65,65,500,321,64.2,B
28074,68,62,62,67,68,500,327,65.4,B
28075,62,64,66,62,60,500,314,62.8,B
28076,62,65,60,67,66,500,320,64.0,B
28077,68,60,66,66,66,500,326,65.2,B
28078,67,62,66,61,61,500,317,63.4,B
28079,68,63,65,60,62,500,318,63.6,B
28080,67,61,65,62,67,500,322,64.4,B
28081,65,65,63,65,64,500,322,64.4,B
28082,68,60,66,68,68,500,330,66.0,B
28083,63,62,66,61,66,500,318,63.6,B
28084,61,60,61,63,65,500,310,62.0,B
28085,63,64,60,61,64,500,312,62.4,B
28086,60,67,63,63,64,500,317,63.4,B
28087,65,62,63,67,67,500,324,64.8,B
28088,63,63,68,60,66,500,320,64.0,B
28089,62,60,64,62,68,500,316,63.2,B
28090,60,68,64,62,61,500,315,63.0,B
28091,66,62,64,63,64,500,319,63.800000000000004,B
28092,65,60,60,68,66,500,319,63.800000000000004,B
28093,62,68,60,64,66,500,320,64.0,B
28094,66,65,64,66,67,500,328,65.60000000000001,B
28095,65,67,61,66,60,500,319,63.800000000000004,B
28096,61,68,67,67,60,500,323,64.60000000000001,B
28097,66,65,62,68,65,500,326,65.2,B
28098,63,60,66,61,61,500,311,62.2,B
28099,68,62,67,60,63,500,320,64.0,B
28100,61,64,62,60,62,500,309,61.8,B
28101,66,62,62,63,64,500,317,63.4,B
28102,68,66,60,67,64,500,325,65.0,B
28103,60,64,60,65,66,500,315,63.0,B
28104,63,64,60,61,66,500,314,62.8,B
28105,66,63,68,61,64,500,322,64.4,B
28106,61,62,60,60,63,500,306,61.199999999999996,B
28107,66,62,67,68,62,500,325,65.0,B
28108,66,65,64,66,63,500,324,64.8,B
28109,61,66,62,67,67,500,323,64.60000000000001,B
28110,63,64,61,65,61,500,314,62.8,B
28111,65,66,67,62,67,500,327,65.4,B
28112,68,68,63,65,67,500,331,66.2,B
28113,62,62,62,61,60,500,307,61.4,B
28114,66,63,68,63,65,500,325,65.0,B
28115,68,66,60,68,60,500,322,64.4,B
28116,62,65,60,61,63,500,311,62.2,B
28117,68,65,65,68,60,500,326,65.2,B
28118,62,62,67,62,67,500,320,64.0,B
28119,64,60,64,65,67,500,320,64.0,B
28120,67,68,62,68,61,500,326,65.2,B
28121,60,68,68,63,65,500,324,64.8,B
28122,67,64,65,66,63,500,325,65.0,B
28123,67,67,68,62,63,500,327,65.4,B
28124,64,61,64,67,65,500,321,64.2,B
28125,61,67,65,61,67,500,321,64.2,B
28126,68,68,67,61,66,500,330,66.0,B
28127,62,67,60,61,62,500,312,62.4,B
28128,65,60,61,65,60,500,311,62.2,B
28129,61,67,61,60,64,500,313,62.6,B
28130,62,60,68,66,65,500,321,64.2,B
28131,63,68,63,62,67,500,323,64.60000000000001,B
28132,61,60,65,66,61,500,313,62.6,B
28133,60,62,67,65,67,500,321,64.2,B
28134,68,68,68,67,68,500,339,67.80000000000001,B
28135,61,64,60,65,60,500,310,62.0,B
28136,68,61,66,60,68,500,323,64.60000000000001,B
28137,66,67,64,68,62,500,327,65.4,B
28138,65,62,64,67,67,500,325,65.0,B
28139,64,62,67,67,63,500,323,64.60000000000001,B
28140,62,66,68,68,60,500,324,64.8,B
28141,68,62,67,65,67,500,329,65.8,B
28142,60,65,60,66,60,500,311,62.2,B
28143,66,68,63,62,67,500,326,65.2,B
28144,63,64,67,63,60,500,317,63.4,B
28145,66,67,64,63,63,500,323,64.60000000000001,B
28146,64,67,62,61,65,500,319,63.800000000000004,B
28147,65,66,61,67,63,500,322,64.4,B
28148,68,68,60,64,62,500,322,64.4,B
28149,64,62,66,63,66,500,321,64.2,B
28150,66,62,63,63,68,500,322,64.4,B
28151,64,60,65,64,64,500,317,63.4,B
28152,60,63,63,64,64,500,314,62.8,B
28153,63,66,63,61,60,500,313,62.6,B
28154,60,68,61,60,64,500,313,62.6,B
28155,68,60,67,65,64,500,324,64.8,B
28156,60,67,61,66,65,500,319,63.800000000000004,B
28157,60,68,61,61,65,500,315,63.0,B
28158,61,65,62,62,63,500,313,62.6,B
28159,68,68,67,61,61,500,325,65.0,B
28160,65,62,68,65,66,500,326,65.2,B
28161,64,65,64,67,63,500,323,64.60000000000001,B
28162,61,65,68,61,63,500,318,63.6,B
28163,66,60,68,68,62,500,324,64.8,B
28164,66,60,66,67,67,500,326,65.2,B
28165,68,68,64,67,62,500,329,65.8,B
28166,61,65,66,65,61,500,318,63.6,B
28167,60,64,60,65,67,500,316,63.2,B
28168,68,65,68,67,67,500,335,67.0,B
28169,62,68,63,61,62,500,316,63.2,B
28170,62,62,61,68,63,500,316,63.2,B
28171,64,61,68,62,66,500,321,64.2,B
28172,60,64,67,62,66,500,319,63.800000000000004,B
28173,64,62,66,68,60,500,320,64.0,B
28174,68,62,62,67,64,500,323,64.60000000000001,B
28175,64,60,64,63,65,500,316,63.2,B
28176,63,64,61,68,63,500,319,63.800000000000004,B
28177,65,67,68,68,62,500,330,66.0,B
28178,62,67,66,68,65,500,328,65.60000000000001,B
28179,65,67,60,62,62,500,316,63.2,B
28180,64,60,65,64,64,500,317,63.4,B
28181,65,65,62,65,63,500,320,64.0,B
28182,68,67,63,65,66,500,329,65.8,B
28183,68,64,61,60,63,500,316,63.2,B
28184,68,60,64,65,68,500,325,65.0,B
28185,60,62,62,67,60,500,311,62.2,B
28186,60,60,61,63,65,500,309,61.8,B
28187,64,63,64,61,61,500,313,62.6,B
28188,68,64,67,63,65,500,327,65.4,B
28189,64,67,63,62,63,500,319,63.800000000000004,B
28190,66,62,68,61,67,500,324,64.8,B
28191,67,66,67,60,62,500,322,64.4,B
28192,63,63,61,61,68,500,316,63.2,B
28193,61,65,66,62,62,500,316,63.2,B
28194,65,63,63,62,61,500,314,62.8,B
28195,66,65,67,66,65,500,329,65.8,B
28196,64,65,60,68,62,500,319,63.800000000000004,B
28197,66,65,61,66,65,500,323,64.60000000000001,B
28198,62,67,64,62,63,500,318,63.6,B
28199,64,66,67,68,62,500,327,65.4,B
28200,62,63,62,68,64,500,319,63.800000000000004,B
28201,62,61,66,62,65,500,316,63.2,B
28202,68,68,66,64,62,500,328,65.60000000000001,B
28203,65,66,66,66,68,500,331,66.2,B
28204,61,62,63,64,61,500,311,62.2,B
28205,64,64,68,61,66,500,323,64.60000000000001,B
28206,65,68,63,60,60,500,316,63.2,B
28207,64,67,65,60,62,500,318,63.6,B
28208,60,62,66,65,64,500,317,63.4,B
28209,64,60,62,60,68,500,314,62.8,B
28210,60,61,67,63,66,500,317,63.4,B
28211,68,60,66,67,65,500,326,65.2,B
28212,67,67,66,64,62,500,326,65.2,B
28213,68,67,60,68,63,500,326,65.2,B
28214,66,63,63,61,60,500,313,62.6,B
28215,65,67,62,67,68,500,329,65.8,B
28216,62,65,61,60,63,500,311,62.2,B
28217,67,67,65,64,63,500,326,65.2,B
28218,63,63,65,63,67,500,321,64.2,B
28219,61,63,68,64,63,500,319,63.800000000000004,B
28220,62,67,65,64,64,500,322,64.4,B
28221,61,62,65,61,60,500,309,61.8,B
28222,63,68,66,61,63,500,321,64.2,B
28223,68,61,61,63,67,500,320,64.0,B
28224,64,64,67,65,65,500,325,65.0,B
28225,68,68,65,61,64,500,326,65.2,B
28226,64,66,61,66,65,500,322,64.4,B
28227,62,62,62,66,61,500,313,62.6,B
28228,62,67,64,63,62,500,318,63.6,B
28229,61,60,62,67,68,500,318,63.6,B
28230,64,68,67,62,65,500,326,65.2,B
28231,68,62,66,67,62,500,325,65.0,B
28232,66,64,66,62,65,500,323,64.60000000000001,B
28233,64,61,67,60,61,500,313,62.6,B
28234,66,61,65,63,65,500,320,64.0,B
28235,63,62,68,66,68,500,327,65.4,B
28236,64,63,67,61,67,500,322,64.4,B
28237,65,68,65,63,60,500,321,64.2,B
28238,63,67,68,63,67,500,328,65.60000000000001,B
28239,60,68,65,68,65,500,326,65.2,B
28240,67,66,62,67,60,500,322,64.4,B
28241,61,63,63,67,60,500,314,62.8,B
28242,65,64,65,65,64,500,323,64.60000000000001,B
28243,62,66,64,62,68,500,322,64.4,B
28244,68,60,65,65,64,500,322,64.4,B
28245,67,66,61,62,63,500,319,63.800000000000004,B
28246,61,61,68,68,60,500,318,63.6,B
28247,65,62,65,65,62,500,319,63.800000000000004,B
28248,62,67,61,61,60,500,311,62.2,B
28249,63,63,68,60,63,500,317,63.4,B
28250,64,63,65,65,63,500,320,64.0,B
28251,64,68,61,65,67,500,325,65.0,B
28252,60,64,66,60,63,500,313,62.6,B
28253,62,67,65,66,63,500,323,64.60000000000001,B
28254,61,61,68,63,60,500,313,62.6,B
28255,62,66,68,60,60,500,316,63.2,B
28256,66,60,67,62,60,500,315,63.0,B
28257,60,61,65,66,62,500,314,62.8,B
28258,62,64,61,64,63,500,314,62.8,B
28259,60,66,65,63,68,500,322,64.4,B
28260,60,62,68,60,65,500,315,63.0,B
28261,66,66,63,60,61,500,316,63.2,B
28262,61,66,63,60,63,500,313,62.6,B
28263,65,67,67,64,62,500,325,65.0,B
28264,66,61,61,65,68,500,321,64.2,B
28265,64,67,63,67,64,500,325,65.0,B
28266,67,61,65,63,68,500,324,64.8,B
28267,67,67,63,61,60,500,318,63.6,B
28268,63,67,63,61,63,500,317,63.4,B
28269,67,62,63,65,62,500,319,63.800000000000004,B
28270,62,66,60,64,64,500,316,63.2,B
28271,63,67,60,64,64,500,318,63.6,B
28272,60,62,62,61,63,500,308,61.6,B
28273,60,66,61,61,66,500,314,62.8,B
28274,60,64,67,68,63,500,322,64.4,B
28275,60,63,68,65,68,500,324,64.8,B
28276,68,66,62,64,67,500,327,65.4,B
28277,66,66,65,60,62,500,319,63.800000000000004,B
28278,66,65,63,67,63,500,324,64.8,B
28279,63,61,68,64,65,500,321,64.2,B
28280,67,66,60,68,68,500,329,65.8,B
28281,64,60,63,61,66,500,314,62.8,B
28282,63,65,64,62,60,500,314,62.8,B
28283,66,60,67,64,60,500,317,63.4,B
28284,60,66,60,68,67,500,321,64.2,B
28285,67,67,67,66,67,500,334,66.8,B
28286,66,60,63,62,68,500,319,63.800000000000004,B
28287,65,60,62,64,67,500,318,63.6,B
28288,62,61,62,64,61,500,310,62.0,B
28289,62,60,64,66,67,500,319,63.800000000000004,B
28290,65,66,61,65,61,500,318,63.6,B
28291,61,65,62,68,64,500,320,64.0,B
28292,67,62,61,68,63,500,321,64.2,B
28293,61,63,67,60,61,500,312,62.4,B
28294,67,60,63,65,62,500,317,63.4,B
28295,64,67,63,68,61,500,323,64.60000000000001,B
28296,61,65,64,67,66,500,323,64.60000000000001,B
28297,63,62,68,63,62,500,318,63.6,B
28298,68,62,62,66,67,500,325,65.0,B
28299,61,68,66,64,60,500,319,63.800000000000004,B
28300,66,64,66,63,67,500,326,65.2,B
28301,63,63,61,67,68,500,322,64.4,B
28302,64,68,64,62,65,500,323,64.60000000000001,B
28303,65,63,61,60,67,500,316,63.2,B
28304,66,63,68,63,68,500,328,65.60000000000001,B
28305,62,66,68,66,63,500,325,65.0,B
28306,64,65,61,68,66,500,324,64.8,B
28307,65,68,64,63,62,500,322,64.4,B
28308,64,68,68,68,62,500,330,66.0,B
28309,62,64,67,63,65,500,321,64.2,B
28310,64,61,61,66,61,500,313,62.6,B
28311,62,61,67,62,63,500,315,63.0,B
28312,68,67,67,61,64,500,327,65.4,B
28313,67,63,62,65,60,500,317,63.4,B
28314,61,64,66,63,66,500,320,64.0,B
28315,63,60,62,66,68,500,319,63.800000000000004,B
28316,64,68,60,67,66,500,325,65.0,B
28317,63,66,62,65,60,500,316,63.2,B
28318,61,64,64,68,66,500,323,64.60000000000001,B
28319,65,68,62,65,68,500,328,65.60000000000001,B
28320,61,61,63,63,63,500,311,62.2,B
28321,65,65,64,66,67,500,327,65.4,B
28322,64,66,66,68,66,500,330,66.0,B
28323,65,60,61,62,68,500,316,63.2,B
28324,62,61,61,68,62,500,314,62.8,B
28325,66,66,64,62,63,500,321,64.2,B
28326,65,67,61,64,65,500,322,64.4,B
28327,63,60,64,63,65,500,315,63.0,B
28328,60,63,60,67,61,500,311,62.2,B
28329,68,62,68,68,68,500,334,66.8,B
28330,67,65,63,64,63,500,322,64.4,B
28331,65,62,63,61,61,500,312,62.4,B
28332,68,62,62,66,64,500,322,64.4,B
28333,65,65,64,66,63,500,323,64.60000000000001,B
28334,63,68,64,60,60,500,315,63.0,B
28335,66,65,67,61,68,500,327,65.4,B
28336,67,62,62,68,66,500,325,65.0,B
